29-12-2015 10:12:31.021,Si73000BA6,12/29/2015 10:12:29,1878.0000,1.0000,Buy
29-12-2015 10:12:39.561,Si73000BA6,12/29/2015 10:12:43,1888.0000,1.0000,Buy
29-12-2015 10:12:41.280,Si73000BA6,12/29/2015 10:12:44,1898.0000,1.0000,Buy
29-12-2015 10:15:59.170,Si73000BA6,12/29/2015 10:16:02,1886.0000,10.0000,Buy
29-12-2015 10:20:31.783,Si73000BA6,12/29/2015 10:20:35,1899.0000,3.0000,Buy
29-12-2015 10:20:32.733,Si73000BA6,12/29/2015 10:20:36,1899.0000,7.0000,Buy
29-12-2015 10:25:32.175,Si73000BA6,12/29/2015 10:25:35,1929.0000,10.0000,Buy
29-12-2015 10:29:52.704,Si73000BA6,12/29/2015 10:29:56,1930.0000,21.0000,Buy
29-12-2015 10:30:11.764,Si73000BA6,12/29/2015 10:30:15,1930.0000,1.0000,Buy
29-12-2015 10:30:11.793,Si73000BA6,12/29/2015 10:30:15,1930.0000,1.0000,Buy
29-12-2015 10:30:14.354,Si73000BA6,12/29/2015 10:30:17,1930.0000,1.0000,Buy
29-12-2015 10:30:14.427,Si73000BA6,12/29/2015 10:30:17,1930.0000,1.0000,Buy
29-12-2015 10:31:39.952,Si73000BA6,12/29/2015 10:31:43,1930.0000,4.0000,Buy
29-12-2015 10:31:58.083,Si73000BA6,12/29/2015 10:32:01,1930.0000,15.0000,Buy
29-12-2015 10:31:58.086,Si73000BA6,12/29/2015 10:32:01,1930.0000,1.0000,Buy
29-12-2015 10:31:58.090,Si73000BA6,12/29/2015 10:32:01,1930.0000,2.0000,Buy
29-12-2015 10:31:58.092,Si73000BA6,12/29/2015 10:32:01,1930.0000,1.0000,Buy
29-12-2015 10:31:58.100,Si73000BA6,12/29/2015 10:32:01,1930.0000,1.0000,Buy
29-12-2015 10:31:58.102,Si73000BA6,12/29/2015 10:32:01,1930.0000,16.0000,Buy
29-12-2015 10:31:58.152,Si73000BA6,12/29/2015 10:32:01,1930.0000,1.0000,Buy
29-12-2015 10:31:58.155,Si73000BA6,12/29/2015 10:32:01,1930.0000,7.0000,Buy
29-12-2015 10:31:58.157,Si73000BA6,12/29/2015 10:32:01,1930.0000,3.0000,Buy
29-12-2015 10:31:58.159,Si73000BA6,12/29/2015 10:32:01,1930.0000,1.0000,Buy
29-12-2015 10:31:58.167,Si73000BA6,12/29/2015 10:32:01,1930.0000,16.0000,Buy
29-12-2015 10:31:58.169,Si73000BA6,12/29/2015 10:32:01,1930.0000,7.0000,Buy
29-12-2015 10:31:58.172,Si73000BA6,12/29/2015 10:32:01,1930.0000,3.0000,Buy
29-12-2015 10:32:22.580,Si73000BA6,12/29/2015 10:32:26,1950.0000,1.0000,Buy
29-12-2015 10:32:22.583,Si73000BA6,12/29/2015 10:32:26,1953.0000,1.0000,Buy
